Id,Time[ns],Parallel: Items
2012,13078418300.00,1000003E
2013,13078419900.00,00000000
2014,13078421400.00,1000003F
2015,13078423000.00,00000000
2016,13078424500.00,10000000
2017,13078425900.00,00000000
2018,13078427400.00,10000001
2019,13078429000.00,00000000
2020,13078430500.00,10000002
2021,13078432100.00,00000000
2022,13078433600.00,10000003
2023,13078435200.00,00000000
2024,13078436700.00,10000004
2025,13078438300.00,00000000
2026,13078439800.00,10000005
2027,13078441400.00,00000000
2028,13078442900.00,10000006
2029,13078444500.00,00000000
2030,13078446000.00,10000007
2031,13078447600.00,00000000
2032,13078449050.00,10000008
2033,13078450650.00,00000000
2034,13078452150.00,10000009
2035,13078453750.00,00000000
2036,13078455250.00,1000000A
2037,13078456850.00,00000000
2038,13078458350.00,1000000B
2039,13078459850.00,00000000
2040,13078461350.00,1000000C
2041,13078462950.00,00000000
2042,13078464450.00,1000000D
2043,13078466050.00,00000000
2044,13078467550.00,1000000E
2045,13078469150.00,00000000
2046,13078470650.00,1000000F
2047,13078472150.00,00000000
2048,13078473650.00,10000010
2049,13078475250.00,00000000
2050,13078476750.00,10000011
2051,13078478350.00,00000000
2052,13078479850.00,10000012
2053,13078481450.00,00000000
2054,13078482700.00,10000013
2055,13078484300.00,00000000
2056,13078485800.00,10000014
2057,13078487400.00,00000000
2058,13078488900.00,10000015
2059,13078490500.00,00000000
2060,13078492000.00,10000016
2061,13078493600.00,00000000
2062,13078495100.00,10000017
2063,13078496700.00,00000000
2064,13078498200.00,10000018
2065,13078499800.00,00000000
2066,13078501300.00,10000019
2067,13078502900.00,00000000
2068,13078504400.00,1000001A
2069,13078505900.00,00000000
2070,13078507400.00,1000001B
2071,13078509000.00,00000000
2072,13078510500.00,1000001C
2073,13078512100.00,00000000
2074,13078513600.00,1000001D
2075,13078515200.00,00000000
2076,13078516600.00,1000001E
2077,13078518200.00,00000000
2078,13078519700.00,1000001F
2079,13078521300.00,00000000
2080,13078522800.00,10000020
2081,13078524400.00,00000000
2082,13078525900.00,10000021
2083,13078527500.00,00000000
2084,13078528950.00,10000022
2085,13078530550.00,00000000
2086,13078532050.00,10000023
2087,13078533650.00,00000000
2088,13078535150.00,10000024
2089,13078536750.00,00000000
2090,13078538250.00,10000025
2091,13078539750.00,00000000
2092,13078541250.00,10000026
2093,13078542850.00,00000000
2094,13078544350.00,10000027
2095,13078545950.00,00000000
2096,13078547450.00,10000028
2097,13078549050.00,00000000
2098,13078550550.00,10000029
2099,13078552150.00,00000000
2100,13078553650.00,1000002A
2101,13078555250.00,00000000
2102,13078556750.00,1000002B
2103,13078558350.00,00000000
2104,13078559850.00,1000002C
2105,13078561450.00,00000000
2106,13078562850.00,1000002D
2107,13078564450.00,00000000
2108,13078565950.00,1000002E
2109,13078567550.00,00000000
2110,13078569050.00,1000002F
2111,13078570650.00,00000000
2112,13078572150.00,10000030
2113,13078573500.00,00000000
2114,13078575000.00,10000031
2115,13078576600.00,00000000
2116,13078578100.00,10000032
2117,13078579700.00,00000000
2118,13078581200.00,10000033
2119,13078582800.00,00000000
2120,13078584300.00,10000034
2121,13078585800.00,00000000
2122,13078587300.00,10000035
2123,13078588900.00,00000000
2124,13078590400.00,10000036
2125,13078592000.00,00000000
2126,13078593500.00,10000037
2127,13078595100.00,00000000
2128,13078596350.00,10000038
2129,13078597950.00,00000000
2130,13078599450.00,10000039
2131,13078601050.00,00000000
2132,13078602550.00,1000003A
2133,13078604150.00,00000000
2134,13078605650.00,1000003B
2135,13078607250.00,00000000
2136,13078608750.00,1000003C
2137,13078610350.00,00000000
2138,13078611850.00,1000003D
2139,13078613450.00,00000000
2140,13078614950.00,1000003E
2141,13078616550.00,00000000
2142,13078618050.00,1000003F
2143,13078619550.00,00000000
2144,13078623550.00,40000000
2145,13156057150.00,90000020
2146,13156057400.00,90000020
2147,13217873150.00,90000020
2148,13217873400.00,90000020
2149,13258144450.00,90000020
2150,13258144750.00,90000020
2151,13304038800.00,90000020
2152,13304039100.00,90000020
2153,13343954050.00,90000020
2154,13343954350.00,90000020
2155,13383799850.00,90000020
2156,13383800100.00,90000020
2157,13423475950.00,90000020
2158,13423476250.00,90000020
2159,13463101150.00,90000020
2160,13463101400.00,90000020
2161,13503005650.00,90000020
2162,13503005900.00,90000020
2163,13542651750.00,90000020
2164,13542652000.00,90000020
2165,13582506800.00,90000020
2166,13582507050.00,90000020
2167,13622458700.00,90000020
2168,13622458950.00,90000020
2169,13662122050.00,90000020
2170,13662122300.00,90000020
2171,13701974600.00,90000020
2172,13701974850.00,90000020
2173,13741947000.00,90000020
2174,13741947250.00,90000020
2175,13781692150.00,90000020
2176,13781692400.00,90000020
2177,13821513600.00,90000020
2178,13821513850.00,90000020
2179,13861465050.00,90000020
2180,13861465300.00,90000020
2181,13901219150.00,90000020
2182,13901219400.00,90000020
2183,13941073900.00,90000020
2184,13941074150.00,90000020
2185,13981065000.00,90000020
2186,13981065250.00,90000020
2187,14020821100.00,90000020
2188,14020821350.00,90000020
2189,14060629300.00,90000020
2190,14060629550.00,90000020
2191,14100600600.00,90000020
2192,14100600900.00,90000020
2193,14140442050.00,90000020
2194,14140442300.00,90000020
2195,14180291600.00,90000020
2196,14180291850.00,90000020
2197,14220226550.00,90000020
2198,14220226800.00,90000020
2199,14259980550.00,90000020
2200,14259980800.00,90000020
2201,14299877500.00,90000020
2202,14299877750.00,90000020
2203,14339878750.00,90000020
2204,14339879000.00,90000020
2205,14379691350.00,90000020
2206,14379691600.00,90000020
2207,14419495550.00,90000020
2208,14419495800.00,90000020
2209,14459480950.00,90000020
2210,14459481200.00,90000020
2211,14499328050.00,90000020
2212,14499328300.00,90000020
2213,14539201800.00,90000020
2214,14539202050.00,90000020
2215,14579193850.00,90000020
2216,14579194100.00,90000020
2217,14619004700.00,90000020
2218,14619004950.00,90000020
2219,14658845300.00,90000020
2220,14658845600.00,90000020
2221,14698870650.00,90000020
2222,14698870900.00,90000020
2223,14738747700.00,90000020
2224,14738747950.00,90000020
2225,14778711150.00,90000020
2226,14778711400.00,90000020
2227,14818682750.00,90000020
2228,14818683000.00,90000020
2229,14858663150.00,90000020
2230,14858663400.00,90000020
2231,14898136300.00,90000020
2232,14898136600.00,90000020
2233,14938077500.00,90000020
2234,14938077750.00,90000020
2235,14978066850.00,90000020
2236,14978067150.00,90000020
2237,15017916250.00,90000020
2238,15017916550.00,90000020
2239,15057910900.00,90000020
2240,15057911200.00,90000020
2241,15097879250.00,90000020
2242,15097879500.00,90000020
2243,15137705500.00,90000020
2244,15137705750.00,90000020
2245,15177712950.00,90000020
2246,15177713200.00,90000020
2247,15217722700.00,90000020
2248,15217722950.00,90000020
2249,15257549650.00,90000020
2250,15257549900.00,90000020
2251,15297576700.00,90000020
2252,15297576950.00,90000020
2253,15337602500.00,90000020
2254,15337602750.00,90000020
2255,15377402250.00,90000020
2256,15377402500.00,90000020
2257,15417381400.00,90000020
2258,15417381650.00,90000020
2259,15457395950.00,90000020
2260,15457396200.00,90000020
2261,15497277500.00,90000020
2262,15497277750.00,90000020
2263,15537239200.00,90000020
2264,15537239450.00,90000020
2265,15577228100.00,90000020
2266,15577228350.00,90000020
2267,15617140050.00,90000020
2268,15617140300.00,90000020
2269,15657176450.00,90000020
2270,15657176700.00,90000020
2271,15697157050.00,90000020
2272,15697157350.00,90000020
2273,15737076000.00,90000020
2274,15737076250.00,90000020
2275,15777119700.00,90000020
2276,15777119950.00,90000020
2277,15817071700.00,90000020
2278,15817071950.00,90000020
2279,15857004300.00,90000020
2280,15857004550.00,90000020
2281,15897023650.00,90000020
2282,15897023900.00,90000020
2283,15936992600.00,90000020
2284,15936992850.00,90000020
2285,15976877100.00,90000020
2286,15976877350.00,90000020
2287,16016917850.00,90000020
2288,16016918100.00,90000020
2289,16056878150.00,90000020
2290,16056878400.00,90000020
2291,16096820750.00,90000020
2292,16096821000.00,90000020
2293,16136879150.00,90000020
2294,16136879400.00,90000020
2295,16176877900.00,90000020
2296,16176878150.00,90000020
2297,16216848450.00,90000020
2298,16216848750.00,90000020
2299,16256927550.00,90000020
2300,16256927800.00,90000020
2301,16296940400.00,90000020
2302,16296940650.00,90000020
2303,16336921250.00,90000020
2304,16336921500.00,90000020
2305,16377015150.00,90000020
2306,16377015400.00,90000020
2307,16417026900.00,90000020
2308,16417027150.00,90000020
2309,16456991450.00,90000020
2310,16456991700.00,90000020
2311,16497059950.00,90000020
2312,16497060200.00,90000020
2313,16537080550.00,90000020
2314,16537080800.00,90000020
2315,16577057000.00,90000020
2316,16577057250.00,90000020
2317,16617115500.00,90000020
2318,16617115750.00,90000020
2319,16657098700.00,90000020
2320,16657098950.00,90000020
2321,16696830000.00,90000020
2322,16696830250.00,90000020
2323,16736750450.00,90000020
2324,16736750700.00,90000020
2325,16776653900.00,90000020
2326,16776654150.00,90000020
2327,16816372950.00,90000020
2328,16816373200.00,90000020
2329,16856277000.00,90000020
2330,16856277250.00,90000020
2331,16896211500.00,90000020
2332,16896211750.00,90000020
2333,16936059700.00,90000020
2334,16936059950.00,90000020
2335,16976134050.00,90000020
2336,16976134300.00,90000020
2337,17016187500.00,90000020
2338,17016187750.00,90000020
2339,17056183700.00,90000020
2340,17056183950.00,90000020
2341,17096310750.00,90000020
2342,17096311000.00,90000020
2343,17136366150.00,90000020
2344,17136366400.00,90000020
2345,17176379850.00,90000020
2346,17176380100.00,90000020
2347,17216526250.00,90000020
2348,17216526500.00,90000020
2349,17256568100.00,90000020
2350,17256568350.00,90000020
2351,17296544800.00,90000020
2352,17296545100.00,90000020
2353,17336635650.00,90000020
2354,17336635900.00,90000020
2355,17376621550.00,90000020
2356,17376621800.00,90000020
2357,17416642950.00,90000020
2358,17416643200.00,90000020
2359,17456805800.00,90000020
2360,17456806050.00,90000020
2361,17496845700.00,90000020
2362,17496846000.00,90000020
2363,17536872500.00,90000020
2364,17536872750.00,90000020
2365,17576945300.00,90000020
2366,17576945550.00,90000020
2367,17616932600.00,90000020
2368,17616932850.00,90000020
2369,17656892600.00,90000020
2370,17656892850.00,90000020
2371,17697231700.00,90000020
2372,17697231950.00,90000020
2373,17737229750.00,90000020
2374,17737230000.00,90000020
2375,17777273650.00,90000020
2376,17777273900.00,90000020
2377,17817413100.00,90000020
2378,17817413350.00,90000020
2379,17857352300.00,90000020
2380,17857352600.00,90000020
2381,17897384050.00,90000020
2382,17897384350.00,90000020
2383,17937556600.00,90000020
2384,17937556850.00,90000020
2385,17977591900.00,90000020
2386,17977592150.00,90000020
2387,18017586200.00,90000020
2388,18017586450.00,90000020
2389,18057669200.00,90000020
2390,18057669450.00,90000020
2391,18097635050.00,90000020
2392,18097635300.00,90000020
2393,18137587950.00,90000020
2394,18137588200.00,90000020
2395,18177650350.00,90000020
2396,18177650600.00,90000020
2397,18217623650.00,90000020
2398,18217623900.00,90000020
2399,18257610850.00,90000020
2400,18257611150.00,90000020
2401,18297661550.00,90000020
2402,18297661800.00,90000020
2403,18337614200.00,90000020
2404,18337614450.00,90000020
2405,18377598900.00,90000020
2406,18377599150.00,90000020
2407,18417660250.00,90000020
2408,18417660500.00,90000020
2409,18457692550.00,90000020
2410,18457692800.00,90000020
2411,18497779450.00,90000020
2412,18497779700.00,90000020
2413,18537992300.00,90000020
2414,18537992550.00,90000020
2415,18578096800.00,90000020
2416,18578097050.00,90000020
2417,18618202450.00,90000020
2418,18618202700.00,90000020
2419,18658442100.00,90000020
2420,18658442350.00,90000020
2421,18698554100.00,90000020
2422,18698554350.00,90000020
2423,18738600550.00,90000020
2424,18738600800.00,90000020
2425,18778828350.00,90000020
2426,18778828600.00,90000020
2427,18818964000.00,90000020
2428,18818964300.00,90000020
2429,18859078950.00,90000020
2430,18859079200.00,90000020
2431,18899318850.00,90000020
2432,18899319100.00,90000020
2433,18939486350.00,90000020
2434,18939486600.00,90000020
2435,18979506150.00,90000020
2436,18979506400.00,90000020
2437,19019731500.00,90000020
2438,19019731750.00,90000020
2439,19059958050.00,90000020
2440,19059958300.00,90000020
2441,19099991800.00,90000020
2442,19099992050.00,90000020
2443,19140366650.00,90000020
2444,19140366950.00,90000020
2445,19180588750.00,90000020
2446,19180589000.00,90000020
2447,19220656750.00,90000020
2448,19220657050.00,90000020
2449,19260868300.00,90000020
2450,19260868550.00,90000020
2451,19301144300.00,90000020
2452,19301144550.00,90000020
2453,19341202300.00,90000020
2454,19341202550.00,90000020
2455,19381435450.00,90000020
2456,19381435700.00,90000020
2457,19421700400.00,90000020
2458,19421700650.00,90000020
2459,19461746150.00,90000020
2460,19461746450.00,90000020
2461,19501808950.00,90000020
2462,19501809250.00,90000020
2463,19541900800.00,90000020
2464,19541901050.00,90000020
2465,19581868650.00,90000020
2466,19581868900.00,90000020
2467,19621913900.00,90000020
2468,19621914150.00,90000020
2469,19661967550.00,90000020
2470,19661967850.00,90000020
2471,19701920300.00,90000020
2472,19701920550.00,90000020
2473,19741978000.00,90000020
2474,19741978250.00,90000020
2475,19782064450.00,90000020
2476,19782064700.00,90000020
2477,19822130600.00,90000020
2478,19822130850.00,90000020
2479,19862422150.00,90000020
2480,19862422400.00,90000020
2481,19902630750.00,90000020
2482,19902631000.00,90000020
2483,19942715500.00,90000020
2484,19942715750.00,90000020
2485,19982981350.00,90000020
2486,19982981600.00,90000020
2487,20023097550.00,90000020
2488,20023097850.00,90000020
2489,20063136850.00,90000020
2490,20063137100.00,90000020
2491,20103265700.00,90000020
2492,20103265950.00,90000020
2493,20143236300.00,90000020
2494,20143236550.00,90000020
2495,20183265150.00,90000020
2496,20183265400.00,90000020
2497,20223662850.00,90000020
2498,20223663100.00,90000020
2499,20263652600.00,90000020
2500,20263652850.00,90000020
2501,20303736850.00,90000020
2502,20303737100.00,90000020
2503,20344062900.00,90000020
2504,20344063150.00,90000020
2505,20384226700.00,90000020
2506,20384226950.00,90000020
2507,20424416350.00,90000020
2508,20424416650.00,90000020
2509,20464704950.00,90000020
2510,20464705200.00,90000020
2511,20504748450.00,90000020
2512,20504748700.00,90000020
2513,20544886800.00,90000020
2514,20544887050.00,90000020
2515,20585118050.00,90000020
2516,20585118350.00,90000020
2517,20625172000.00,90000020
2518,20625172250.00,90000020
2519,20665440200.00,90000020
2520,20665440450.00,90000020
2521,20705819950.00,90000020
2522,20705820250.00,90000020
2523,20746008200.00,90000020
2524,20746008450.00,90000020
2525,20786262850.00,90000020
2526,20786263150.00,90000020
2527,20826644650.00,90000020
2528,20826644900.00,90000020
2529,20866799950.00,90000020
2530,20866800200.00,90000020
2531,20907277950.00,90000020
2532,20907278200.00,90000020
2533,20947478200.00,90000020
2534,20947478450.00,90000020
2535,20987663350.00,90000020
2536,20987663600.00,90000020
2537,21027901850.00,90000020
2538,21027902100.00,90000020
2539,21068256500.00,90000020
2540,21068256750.00,90000020
2541,21108439400.00,90000020
2542,21108439650.00,90000020
2543,21148697500.00,90000020
2544,21148697750.00,90000020
2545,21189096750.00,90000020
2546,21189097000.00,90000020
2547,21229295000.00,90000020
2548,21229295250.00,90000020
2549,21269537750.00,90000020
2550,21269538000.00,90000020
2551,21309916400.00,90000020
2552,21309916650.00,90000020
2553,21350139800.00,90000020
2554,21350140050.00,90000020
2555,21390453650.00,90000020
2556,21390453900.00,90000020
2557,21431018900.00,90000020
2558,21431019150.00,90000020
2559,21471212700.00,90000020
2560,21471212950.00,90000020
2561,21511476100.00,90000020
2562,21511476350.00,90000020
2563,21551882550.00,90000020
2564,21551882800.00,90000020
2565,21592096100.00,90000020
2566,21592096400.00,90000020
2567,21632441800.00,90000020
2568,21632442050.00,90000020
2569,21672862850.00,90000020
2570,21672863100.00,90000020
2571,21713098700.00,90000020
2572,21713098950.00,90000020
2573,21753409250.00,90000020
2574,21753409500.00,90000020
2575,21793837150.00,90000020
2576,21793837400.00,90000020
2577,21834054700.00,90000020
2578,21834054950.00,90000020
2579,21874349450.00,90000020
2580,21874349700.00,90000020
2581,21914931000.00,90000020
2582,21914931300.00,90000020
2583,21955162300.00,90000020
2584,21955162550.00,90000020
2585,21995569300.00,90000020
2586,21995569550.00,90000020
2587,22035999100.00,90000020
2588,22035999350.00,90000020
2589,22076247950.00,90000020
2590,22076248200.00,90000020
2591,22116655800.00,90000020
2592,22116656050.00,90000020
2593,22157107800.00,90000020
2594,22157108050.00,90000020
2595,22197355700.00,90000020
2596,22197355950.00,90000020
2597,22237725800.00,90000020
2598,22237726050.00,90000020
2599,22278181450.00,90000020
2600,22278181700.00,90000020
2601,22318576250.00,90000020
2602,22318576500.00,90000020
2603,22358939650.00,90000020
2604,22358939900.00,90000020
2605,22399379950.00,90000020
2606,22399380200.00,90000020
2607,22439634000.00,90000020
2608,22439634250.00,90000020
2609,22480055200.00,90000020
2610,22480055500.00,90000020
2611,22520510200.00,90000020
2612,22520510450.00,90000020
2613,22560793650.00,90000020
2614,22560793900.00,90000020
2615,22601187500.00,90000020
2616,22601187750.00,90000020
2617,22641649100.00,90000020
2618,22641649350.00,90000020
2619,22681882750.00,90000020
2620,22681883050.00,90000020
2621,22722437000.00,90000020
2622,22722437250.00,90000020
2623,22762856600.00,90000020
2624,22762856850.00,90000020
2625,22803133550.00,90000020
2626,22803133800.00,90000020
2627,22843573400.00,90000020
2628,22843573650.00,90000020
2629,22884004100.00,90000020
2630,22884004350.00,90000020
2631,22924270650.00,90000020
2632,22924270950.00,90000020
2633,22964718450.00,90000020
2634,22964718700.00,90000020
2635,23005181550.00,90000020
2636,23005181800.00,90000020
2637,23045446900.00,90000020
2638,23045447150.00,90000020
2639,23086111000.00,90000020
2640,23086111250.00,90000020
2641,23126513150.00,90000020
2642,23126513400.00,90000020
2643,23166736950.00,90000020
2644,23166737200.00,90000020
2645,23207123450.00,90000020
2646,23207123700.00,90000020
2647,23247581050.00,90000020
2648,23247581300.00,90000020
2649,23287911950.00,90000020
2650,23287912200.00,90000020
2651,23328297750.00,90000020
2652,23328298000.00,90000020
2653,23368744200.00,90000020
2654,23368744450.00,90000020
2655,23409049150.00,90000020
2656,23409049400.00,90000020
2657,23449481250.00,90000020
2658,23449481500.00,90000020
2659,23490041600.00,90000020
2660,23490041850.00,90000020
2661,23530318550.00,90000020
2662,23530318800.00,90000020
2663,23570741300.00,90000020
2664,23570741550.00,90000020
2665,23611031150.00,90000020
2666,23611031400.00,90000020
2667,23651264700.00,90000020
2668,23651264950.00,90000020
2669,23691620450.00,90000020
2670,23691620750.00,90000020
2671,23731861000.00,90000020
2672,23731861250.00,90000020
2673,23772045450.00,90000020
2674,23772045700.00,90000020
2675,23812352500.00,90000020
2676,23812352750.00,90000020
2677,23852522850.00,90000020
2678,23852523100.00,90000020
2679,23892761350.00,90000020
2680,23892761600.00,90000020
2681,23933086700.00,90000020
2682,23933086950.00,90000020
2683,23973592250.00,90000020
2684,23973592500.00,90000020
2685,24013932350.00,90000020
2686,24013932600.00,90000020
2687,24054412000.00,90000020
2688,24054412300.00,90000020
2689,24094737050.00,90000020
2690,24094737300.00,90000020
2691,24135180650.00,90000020
2692,24135180900.00,90000020
2693,24175679500.00,90000020
2694,24175679750.00,90000020
2695,24216014700.00,90000020
2696,24216014950.00,90000020
2697,24256499050.00,90000020
2698,24256499300.00,90000020
2699,24296998750.00,90000020
2700,24296999000.00,90000020
2701,24337530500.00,90000020
2702,24337530750.00,90000020
2703,24377989700.00,90000020
2704,24377989950.00,90000020
2705,24418521350.00,90000020
2706,24418521650.00,90000020
2707,24458874200.00,90000020
2708,24458874450.00,90000020
2709,24499334800.00,90000020
2710,24499335050.00,90000020
2711,24539827250.00,90000020
2712,24539827500.00,90000020
2713,24580153900.00,90000020
2714,24580154150.00,90000020
2715,24620655650.00,90000020
2716,24620655900.00,90000020
2717,24661338550.00,90000020
2718,24661338800.00,90000020
2719,24701596300.00,90000020
2720,24701596550.00,90000020
2721,24741944650.00,90000020
2722,24741944950.00,90000020
2723,24782413350.00,90000020
2724,24782413600.00,90000020
2725,24822739050.00,90000020
2726,24822739300.00,90000020
2727,24863058400.00,90000020
2728,24863058650.00,90000020
2729,24903550650.00,90000020
2730,24903550900.00,90000020
2731,24943846500.00,90000020
2732,24943846750.00,90000020
2733,24984253750.00,90000020
2734,24984254000.00,90000020
2735,25024607500.00,90000020
2736,25024607750.00,90000020
2737,25065039050.00,90000020
2738,25065039350.00,90000020
2739,25105368400.00,90000020
2740,25105368650.00,90000020
2741,25145739200.00,90000020
2742,25145739450.00,90000020
2743,25185922200.00,90000020
2744,25185922450.00,90000020
2745,25226285250.00,90000020
2746,25226285500.00,90000020
2747,25266776250.00,90000020
2748,25266776500.00,90000020
2749,25307019650.00,90000020
2750,25307019900.00,90000020
2751,25347458700.00,90000020
2752,25347458950.00,90000020
2753,25388007300.00,90000020
2754,25388007550.00,90000020
2755,25428413900.00,90000020
2756,25428414150.00,90000020
2757,25469079500.00,90000020
2758,25469079750.00,90000020
2759,25509636450.00,90000020
2760,25509636700.00,90000020
2761,25550016950.00,90000020
2762,25550017200.00,90000020
2763,25590522450.00,90000020
2764,25590522700.00,90000020
2765,25631109200.00,90000020
2766,25631109500.00,90000020
2767,25671515550.00,90000020
2768,25671515800.00,90000020
2769,25712031450.00,90000020
2770,25712031700.00,90000020
2771,25752772200.00,90000020
2772,25752772450.00,90000020
2773,25793210850.00,90000020
2774,25793211100.00,90000020
2775,25833739000.00,90000020
2776,25833739250.00,90000020
2777,25874299100.00,90000020
2778,25874299350.00,90000020
2779,25914710550.00,90000020
2780,25914710800.00,90000020
2781,25955229750.00,90000020
2782,25955230050.00,90000020
2783,25995832200.00,90000020
2784,25995832450.00,90000020
2785,26036414900.00,90000020
2786,26036415150.00,90000020
2787,26076846800.00,90000020
2788,26076847050.00,90000020
2789,26117265600.00,90000020
2790,26117265850.00,90000020
2791,26157630800.00,90000020
2792,26157631100.00,90000020
2793,26198155250.00,90000020
2794,26198155550.00,90000020
2795,26238712200.00,90000020
2796,26238712450.00,90000020
2797,26279106600.00,90000020
2798,26279106850.00,90000020
2799,26319643050.00,90000020
2800,26319643300.00,90000020
2801,26360430700.00,90000020
2802,26360430950.00,90000020
2803,26400838650.00,90000020
2804,26400838900.00,90000020
2805,26441377150.00,90000020
2806,26441377400.00,90000020
2807,26481872850.00,90000020
2808,26481873100.00,90000020
2809,26522332100.00,90000020
2810,26522332400.00,90000020
2811,26562905300.00,90000020
2812,26562905550.00,90000020
2813,26603263850.00,90000020
2814,26603264100.00,90000020
2815,26643458900.00,90000020
2816,26643459150.00,90000020
2817,26684092200.00,90000020
2818,26684092450.00,90000020
2819,26724660550.00,90000020
2820,26724660850.00,90000020
2821,26765073500.00,90000020
2822,26765073750.00,90000020
2823,26805468300.00,90000020
2824,26805468600.00,90000020
2825,26845787600.00,90000020
2826,26845787850.00,90000020
2827,26886055850.00,90000020
2828,26886056100.00,90000020
2829,26926560550.00,90000020
2830,26926560850.00,90000020
2831,26966986550.00,90000020
2832,26966986800.00,90000020
2833,27007229150.00,90000020
2834,27007229400.00,90000020
2835,27047854450.00,90000020
2836,27047854700.00,90000020
2837,27088470200.00,90000020
2838,27088470450.00,90000020
2839,27128883850.00,90000020
2840,27128884100.00,90000020
2841,27169126200.00,90000020
2842,27169126450.00,90000020
2843,27209492350.00,90000020
2844,27209492600.00,90000020
2845,27249857500.00,90000020
2846,27249857750.00,90000020
2847,27290198800.00,90000020
2848,27290199050.00,90000020
2849,27330594250.00,90000020
2850,27330594500.00,90000020
2851,27370939100.00,90000020
2852,27370939400.00,90000020
2853,27411513350.00,90000020
2854,27411513600.00,90000020
2855,27451917750.00,90000020
2856,27451918000.00,90000020
2857,27492412000.00,90000020
2858,27492412250.00,90000020
2859,27532850050.00,90000020
2860,27532850300.00,90000020
2861,27573280350.00,90000020
2862,27573280650.00,90000020
2863,27613613200.00,90000020
2864,27613613450.00,90000020
2865,27654051050.00,90000020
2866,27654051300.00,90000020
2867,27694593500.00,90000020
2868,27694593750.00,90000020
2869,27734965000.00,90000020
2870,27734965300.00,90000020
2871,27775580600.00,90000020
2872,27775580850.00,90000020
2873,27816183750.00,90000020
2874,27816184050.00,90000020
2875,27856612850.00,90000020
2876,27856613100.00,90000020
2877,27897171750.00,90000020
2878,27897172000.00,90000020
2879,27937682600.00,90000020
2880,27937682850.00,90000020
2881,27978001750.00,90000020
2882,27978002000.00,90000020
2883,28018328450.00,90000020
2884,28018328700.00,90000020
2885,28058758150.00,90000020
2886,28058758400.00,90000020
2887,28099286550.00,90000020
2888,28099286800.00,90000020
2889,28139786500.00,90000020
2890,28139786750.00,90000020
2891,28180444100.00,90000020
